,Name,Ranking,A_Type,B_Type,Date,Country
11818,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['20.', 'April', '2019']",Schweiz
11819,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['5.', 'April', '2019']",Deutschland
11820,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['12.', 'März', '2019']",Deutschland
11821,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['2.', 'Dezember', '2018']",Königreich
11822,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['12.', 'November', '2018']",Niederlande
11823,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['5.', 'November', '2018']",Bochum
11824,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['1.', 'November', '2018']",Österreich
11825,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['31.', 'Oktober', '2018']",Irland
11826,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['31.', 'Oktober', '2018']",Deutschland
11827,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['6.', 'Oktober', '2018']",Deutschland
11828,Speicherstadtmuseum,70,Museen,Spezialmuseen,"['4.', 'Oktober', '2018']",Königreich
11829,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['25.', 'März', '2020']",RS
11830,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['10.', 'August', '2019']",Japan
11831,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['26.', 'Februar', '2019']",Deutschland
11832,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['27.', 'November', '2018']",Deutschland
11833,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['15.', 'Oktober', '2018']",Deutschland
11834,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['30.', 'Juli', '2018']",Schweiz
11835,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['16.', 'Juli', '2018']",Japan
11836,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['24.', 'Juni', '2018']",China
11837,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['1.', 'Juni', '2018']",Niederlande
11838,Unilever-Haus,87,Sehenswürdigkeiten & Wahrzeichen,Architektonische Gebäude,"['9.', 'März', '2018']",Königreich
11839,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['17.', 'Dezember', '2019']",Niederlande
11840,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['7.', 'Mai', '2019']",Russland
11841,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['26.', 'April', '2019']",Deutschland
11842,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['3.', 'November', '2018']",Deutschland
11843,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['23.', 'August', '2018']",Oslo
11844,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['25.', 'Juli', '2018']",
11845,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['9.', 'November', '2017']",Deutschland
11846,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['14.', 'September', '2017']",Italien
11847,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['8.', 'April', '2017']",Niederlande
11848,Hamburger Gängeviertel,112,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['29.', 'März', '2017']",Deutschland
11849,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['18.', 'September', '2019']",Königreich
11850,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['31.', 'Juli', '2019']",Königreich
11851,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['19.', 'Juli', '2019']",
11852,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['3.', 'Juli', '2019']",
11853,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['12.', 'Juni', '2019']",Russland
11854,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['4.', 'Juni', '2019']",Deutschland
11855,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['28.', 'Mai', '2019']",Virginia
11856,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['24.', 'April', '2019']",Libanon
11857,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['21.', 'April', '2019']",Königreich
11858,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['8.', 'März', '2019']",Königreich
11859,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['13.', 'Februar', '2019']",Dänemark
11860,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['10.', 'Januar', '2019']",Königreich
11861,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['1.', 'Januar', '2019']",Rumänien
11862,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['31.', 'Dezember', '2018']",Australien
11863,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['29.', 'Dezember', '2018']",Deutschland
11864,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['23.', 'Dezember', '2018']",Japan
11865,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['10.', 'Dezember', '2018']",Spanien
11866,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['27.', 'November', '2018']",Königreich
11867,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['27.', 'Oktober', '2018']",Schweiz
11868,Beatles-Platz,185,Sehenswürdigkeiten & Wahrzeichen,Monumente & Statuen,"['4.', 'Oktober', '2018']",Königreich
11869,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['2.', 'März', '2020']",Deutschland
11870,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['9.', 'Februar', '2020']",
11871,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['5.', 'Januar', '2020']",Deutschland
11872,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['29.', 'Dezember', '2019']",Deutschland
11873,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['28.', 'November', '2019']",Italien
11874,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['14.', 'November', '2019']",
11875,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['12.', 'Oktober', '2019']",Deutschland
11876,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['9.', 'Oktober', '2019']",Schweiz
11877,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['7.', 'Oktober', '2019']",
11878,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['23.', 'September', '2019']",Deutschland
11879,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['15.', 'September', '2019']",Deutschland
11880,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['4.', 'September', '2019']",Maryland
11881,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['28.', 'August', '2019']",Österreich
11882,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['8.', 'August', '2019']",Deutschland
11883,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['7.', 'August', '2019']",Deutschland
11884,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['4.', 'August', '2019']",
11885,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['22.', 'Juli', '2019']",
11886,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['30.', 'Juni', '2019']",Germany
11887,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['22.', 'Juni', '2019']",Deutschland
11888,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['20.', 'Juni', '2019']",Deutschland
11889,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['3.', 'Juni', '2019']",
11890,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['20.', 'Mai', '2019']",Germany
11891,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['1.', 'Mai', '2019']",Deutschland
11892,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['30.', 'April', '2019']",Deutschland
11893,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['27.', 'April', '2019']",Deutschland
11894,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['15.', 'April', '2019']",Deutschland
11895,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['25.', 'März', '2019']",Bremen
11896,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['19.', 'März', '2019']",Deutschland
11897,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['9.', 'März', '2019']",Deutschland
11898,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['6.', 'Oktober', '2018']",
11899,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['24.', 'Juli', '2018']",Schweiz
11900,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['6.', 'Juni', '2018']",Deutschland
11901,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['17.', 'Mai', '2018']",Deutschland
11902,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['2.', 'Mai', '2018']",Österreich
11903,Stage Operettenhaus,73,Konzerte & Shows,Opern,"['11.', 'April', '2018']",Deutschland
11904,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['7.', 'April', '2019']",Deutschland
11905,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['13.', 'Januar', '2019']",Deutschland
11906,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['19.', 'August', '2018']",Spanien
11907,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['7.', 'August', '2018']",Ahrensburg
11908,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['3.', 'November', '2017']",Königreich
11909,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['6.', 'August', '2017']",Deutschland
11910,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['31.', 'Juli', '2017']",
11911,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['16.', 'Juli', '2017']",
11912,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['15.', 'Februar', '2017']",Deutschland
11913,Niendorfer Gehege,116,Natur & Parks,Natur- & Tierschutzgebiete,"['19.', 'Januar', '2017']",RS
11914,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['11.', 'Oktober', '2019']",Deutschland
11915,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['22.', 'August', '2019']",Deutschland
11916,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['10.', 'August', '2019']",Japan
11917,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['7.', 'Juni', '2019']",Deutschland
11918,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['10.', 'Februar', '2019']",Deutschland
11919,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['13.', 'Juni', '2018']",Kanada
11920,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['2.', 'Juni', '2018']",Deutschland
11921,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['15.', 'Mai', '2018']",Italien
11922,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['23.', 'April', '2018']",Schweiz
11923,Museumshafen Oevelgönne,82,Museen,Spezialmuseen,"['21.', 'Februar', '2018']",Deutschland
11924,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['19.', 'Oktober', '2019']",Deutschland
11925,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['2.', 'September', '2019']",Deutschland
11926,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['10.', 'August', '2019']",Japan
11927,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['8.', 'März', '2019']",Dänemark
11928,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['19.', 'Februar', '2019']",Deutschland
11929,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['21.', 'Oktober', '2018']",Deutschland
11930,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['8.', 'September', '2018']",Deutschland
11931,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['12.', 'August', '2018']",Deutschland
11932,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['30.', 'Juli', '2018']",Deutschland
11933,Stiftung Wasserkunst Elbinsel Kaltehofe,107,Sehenswürdigkeiten & Wahrzeichen,Historische Stätten,"['22.', 'Mai', '2018']",Deutschland
11934,St. Pauli Theater,113,Konzerte & Shows,Theater,"['1.', 'Januar', '2020']",Deutschland
11935,St. Pauli Theater,113,Konzerte & Shows,Theater,"['27.', 'November', '2019']",Italien
11936,St. Pauli Theater,113,Konzerte & Shows,Theater,"['12.', 'Juni', '2019']",42799
11937,St. Pauli Theater,113,Konzerte & Shows,Theater,"['26.', 'März', '2019']",Deutschland
11938,St. Pauli Theater,113,Konzerte & Shows,Theater,"['18.', 'Februar', '2019']",Deutschland
11939,St. Pauli Theater,113,Konzerte & Shows,Theater,"['11.', 'Februar', '2019']",Hamburg
11940,St. Pauli Theater,113,Konzerte & Shows,Theater,"['22.', 'Dezember', '2018']",Deutschland
11941,St. Pauli Theater,113,Konzerte & Shows,Theater,"['9.', 'September', '2018']",
11942,St. Pauli Theater,113,Konzerte & Shows,Theater,"['22.', 'August', '2018']",Deutschland
11943,St. Pauli Theater,113,Konzerte & Shows,Theater,"['24.', 'April', '2018']",Deutschland
11944,St. Pauli Theater,113,Konzerte & Shows,Theater,"['31.', 'Januar', '2018']",Deutschland
11945,St. Pauli Theater,113,Konzerte & Shows,Theater,"['22.', 'Januar', '2018']",Deutschland
11946,St. Pauli Theater,113,Konzerte & Shows,Theater,"['14.', 'Januar', '2018']",Deutschland
11947,St. Pauli Theater,113,Konzerte & Shows,Theater,"['27.', 'Dezember', '2017']",
11948,St. Pauli Theater,113,Konzerte & Shows,Theater,"['21.', 'September', '2017']",Portugal
11949,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['22.', 'Januar', '2020']",
11950,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['9.', 'Dezember', '2019']",
11951,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['8.', 'Dezember', '2019']",Deutschland
11952,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['11.', 'Juli', '2019']",
11953,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['4.', 'Juli', '2019']",Dänemark
11954,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['4.', 'Juni', '2019']",Deutschland
11955,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['8.', 'Mai', '2019']",Portugal
11956,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['8.', 'Mai', '2019']",Flensburg
11957,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['3.', 'Mai', '2019']",Deutschland
11958,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['23.', 'April', '2019']",Deutschland
11959,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['28.', 'Januar', '2019']",Deutschland
11960,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['25.', 'Dezember', '2018']",Deutschland
11961,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['14.', 'Dezember', '2018']",Italien
11962,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['1.', 'Dezember', '2018']",
11963,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['13.', 'November', '2018']",Japan
11964,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['10.', 'Oktober', '2018']",Königreich
11965,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['10.', 'Oktober', '2018']",
11966,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['13.', 'September', '2018']",Deutschland
11967,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['21.', 'August', '2018']",Königreich
11968,Hamburgische Staatsoper,71,Konzerte & Shows,Opern,"['3.', 'Juli', '2018']",Deutschland
11969,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['28.', 'Januar', '2020']",Deutschland
11970,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['19.', 'Juni', '2019']",Kalifornien
11971,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['13.', 'Mai', '2019']",Russland
11972,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['12.', 'März', '2019']",Deutschland
11973,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['22.', 'Februar', '2019']",Deutschland
11974,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['15.', 'Januar', '2019']",Dänemark
11975,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['25.', 'November', '2018']",Deutschland
11976,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['12.', 'Oktober', '2018']",Österreich
11977,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['5.', 'August', '2018']",Deutschland
11978,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['29.', 'Juli', '2018']",Japan
11979,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['28.', 'Juli', '2018']",Saudi-Arabien
11980,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['28.', 'Mai', '2018']",Deutschland
11981,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['12.', 'März', '2018']",Deutschland
11982,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['9.', 'März', '2018']",Königreich
11983,Fernsehturm Hamburg,235,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['18.', 'Februar', '2018']",Deutschland
11984,Botanischer Garten,21,Natur & Parks,Gärten,"['12.', 'Februar', '2020']",Irland
11985,Botanischer Garten,21,Natur & Parks,Gärten,"['4.', 'Januar', '2020']",Deutschland
11986,Botanischer Garten,21,Natur & Parks,Gärten,"['30.', 'November', '2019']",
11987,Botanischer Garten,21,Natur & Parks,Gärten,"['14.', 'November', '2019']",Österreich
11988,Botanischer Garten,21,Natur & Parks,Gärten,"['11.', 'Oktober', '2019']",Ukraine
11989,Botanischer Garten,21,Natur & Parks,Gärten,"['14.', 'September', '2019']",Thailand
11990,Botanischer Garten,21,Natur & Parks,Gärten,"['13.', 'September', '2019']",Minnesota
11991,Botanischer Garten,21,Natur & Parks,Gärten,"['7.', 'September', '2019']",bolton
11992,Botanischer Garten,21,Natur & Parks,Gärten,"['4.', 'September', '2019']",Dänemark
11993,Botanischer Garten,21,Natur & Parks,Gärten,"['25.', 'August', '2019']",Deutschland
11994,Botanischer Garten,21,Natur & Parks,Gärten,"['20.', 'August', '2019']",Deutschland
11995,Botanischer Garten,21,Natur & Parks,Gärten,"['17.', 'August', '2019']",
11996,Botanischer Garten,21,Natur & Parks,Gärten,"['14.', 'August', '2019']",
11997,Botanischer Garten,21,Natur & Parks,Gärten,"['9.', 'August', '2019']",Japan
11998,Botanischer Garten,21,Natur & Parks,Gärten,"['29.', 'Juni', '2019']",Italien
11999,Botanischer Garten,21,Natur & Parks,Gärten,"['1.', 'Juni', '2019']",Königreich
12000,Botanischer Garten,21,Natur & Parks,Gärten,"['26.', 'Mai', '2019']",Deutschland
12001,Botanischer Garten,21,Natur & Parks,Gärten,"['1.', 'Mai', '2019']",
12002,Botanischer Garten,21,Natur & Parks,Gärten,"['19.', 'April', '2019']",Königreich
12003,Botanischer Garten,21,Natur & Parks,Gärten,"['4.', 'April', '2019']",Deutschland
12004,Botanischer Garten,21,Natur & Parks,Gärten,"['1.', 'November', '2018']",Australien
12005,Botanischer Garten,21,Natur & Parks,Gärten,"['19.', 'Oktober', '2018']",Dänemark
12006,Botanischer Garten,21,Natur & Parks,Gärten,"['18.', 'Oktober', '2018']",Tarp
12007,Botanischer Garten,21,Natur & Parks,Gärten,"['10.', 'September', '2018']",Schweiz
12008,Botanischer Garten,21,Natur & Parks,Gärten,"['8.', 'September', '2018']",Russland
12009,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['10.', 'März', '2020']",Deutschland
12010,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['6.', 'März', '2020']",Schweiz
12011,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['2.', 'März', '2020']",
12012,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['23.', 'Februar', '2020']",Deutschland
12013,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['11.', 'Februar', '2020']",
12014,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['5.', 'Januar', '2020']",
12015,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['4.', 'Januar', '2020']",Deutschland
12016,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['31.', 'Dezember', '2019']",Deutschland
12017,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['26.', 'Dezember', '2019']",
12018,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['21.', 'Dezember', '2019']",Deutschland
12019,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['1.', 'Dezember', '2019']",Österreich
12020,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['24.', 'November', '2019']",Deutschland
12021,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['8.', 'November', '2019']",Deutschland
12022,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['11.', 'Oktober', '2019']",Österreich
12023,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['10.', 'Oktober', '2019']",Schweiz
12024,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['30.', 'September', '2019']",Deutschland
12025,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['1.', 'August', '2019']",Deutschland
12026,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['20.', 'Juli', '2019']",Deutschland
12027,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['27.', 'Mai', '2019']",
12028,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['14.', 'April', '2019']",Deutschland
12029,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['23.', 'März', '2019']",Deutschland
12030,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['26.', 'Februar', '2019']",Deutschland
12031,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['7.', 'Februar', '2019']",
12032,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['4.', 'Februar', '2019']",Deutschland
12033,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['29.', 'Januar', '2019']",
12034,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['16.', 'Januar', '2019']",Deutschland
12035,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['15.', 'Januar', '2019']",
12036,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['13.', 'Januar', '2019']",
12037,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['15.', 'Dezember', '2018']",
12038,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['11.', 'Dezember', '2018']",Deutschland
12039,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['11.', 'Dezember', '2018']",Banzkow
12040,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['11.', 'Dezember', '2018']",Deutschland
12041,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['22.', 'November', '2018']",
12042,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['20.', 'November', '2018']",Deutschland
12043,Stage Theater an der Elbe,52,Konzerte & Shows,Theater,"['10.', 'November', '2018']",Österreich
12044,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['15.', 'März', '2020']",Italien
12045,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['12.', 'Februar', '2020']",Italien
12046,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['11.', 'Februar', '2020']",Deutschland
12047,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['2.', 'Februar', '2020']",SP
12048,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['8.', 'Januar', '2020']",Wien
12049,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['30.', 'Dezember', '2019']",Schweiz
12050,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['28.', 'Dezember', '2019']",RJ
12051,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['21.', 'Dezember', '2019']",
12052,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['18.', 'Dezember', '2019']",Deutschland
12053,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['18.', 'Dezember', '2019']",Spanien
12054,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['17.', 'Dezember', '2019']",
12055,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['13.', 'Dezember', '2019']",Florida
12056,Jungfernstieg,34,Sehenswürdigkeiten & Wahrzeichen,Wahrzeichen & Sehenswürdigkeiten,"['10.', 'Dezember', '2019']",Deutschland
